city,microdistrict,floor,total_floors,area,rooms,price
Almaty,Esentai,7,9,82,3,60419296
Almaty,Medeu,14,16,90,3,41849478
Almaty,Esentai,11,16,66,2,47781891
Almaty,Aksay-1,11,16,142,5,67411324
Almaty,Esentai,13,16,134,4,88082223
Almaty,Aksay-4,2,12,90,3,44841698
Almaty,Koktem-1,4,21,110,4,68196454
Almaty,Medeu,4,16,79,3,33929455
Almaty,Aksay-1,1,21,57,2,27439177
Almaty,Samal-1,2,16,90,3,62989623
Almaty,Samal-1,2,9,42,1,28600396
Almaty,Samal-2,2,9,90,3,53472727
Almaty,Samal-1,2,21,99,3,64214352
Almaty,Samal-2,2,9,67,2,45105883
Almaty,Aksay-1,1,16,121,4,48526936
Almaty,Samal-2,1,21,144,5,100353571
Almaty,Koktem-1,9,9,75,3,39699660
Almaty,Samal-1,3,5,83,3,60219681
Almaty,Aksay-4,5,5,57,2,25877566
Almaty,Samal-1,9,12,43,1,29586296
Almaty,Esentai,10,12,130,4,94366966
Almaty,Esentai,4,9,75,3,52074140
Almaty,Aksay-1,1,12,120,4,50856744
Almaty,Aksay-1,5,21,103,4,48726711
Almaty,Samal-1,4,9,58,2,40883658
Almaty,Esentai,15,16,201,6,127444366
Almaty,Samal-1,7,16,52,2,40745503
Almaty,Medeu,12,16,122,4,52980711
Almaty,Koktem-1,14,16,68,2,42068343
Almaty,Orbita-1,2,21,113,4,59837225
Almaty,Medeu,5,5,109,4,51043142
Almaty,Medeu,15,16,128,4,54057880
Almaty,Esentai,2,5,71,3,50873960
Almaty,Aksay-1,6,16,120,4,59858667
Almaty,Medeu,4,5,105,4,53945830
Almaty,Samal-2,10,12,70,3,49127749
Almaty,Medeu,6,12,60,2,29667204
Almaty,Koktem-1,2,16,112,4,6954676
Almaty,Aksay-1,1,5,153,6,85436488
Almaty,Samal-1,6,9,52,2,34180438
Almaty,Aksay-4,3,5,158,6,81709118
Almaty,Samal-1,10,12,90,3,63056348
Almaty,Orbita-1,3,9,108,4,52205607
Almaty,Orbita-1,12,16,49,2,28742422
Almaty,Medeu,2,9,56,2,27930846
Almaty,Koktem-1,12,16,38,1,21254263
Almaty,Samal-2,11,16,52,2,35180996
Almaty,Orbita-1,9,9,62,2,31842223
Almaty,Aksay-4,2,12,96,3,43333110
Almaty,Aksay-4,2,5,128,4,62918486
Almaty,Medeu,5,9,75,3,40454742
Almaty,Medeu,1,16,47,2,24205133
Almaty,Aksay-4,7,9,124,4,59273860
Almaty,Orbita-1,8,9,153,5,82969042
Almaty,Orbita-1,6,16,67,2,39579828
Almaty,Koktem-1,5,9,58,2,32183244
Almaty,Medeu,6,12,93,3,40576656
Almaty,Samal-1,4,9,69,2,42541493
Almaty,Esentai,11,16,101,4,76712763
Almaty,Samal-1,11,16,45,2,31003788
Almaty,Aksay-4,1,9,114,4,56772963
Almaty,Esentai,6,9,38,1,26436467
Almaty,Aksay-4,3,9,48,2,23003486
Almaty,Aksay-4,4,21,128,4,67754557
Almaty,Aksay-4,11,21,85,3,41337620
Almaty,Koktem-1,4,9,60,2,34712822
Almaty,Samal-1,6,16,106,4,75464580
Almaty,Medeu,17,21,82,3,45825702
Almaty,Koktem-1,8,16,57,2,30272677
Almaty,Esentai,4,9,201,5,145053400
Almaty,Aksay-1,12,12,68,2,37812039
Almaty,Esentai,10,21,142,6,100406190
Almaty,Esentai,4,5,64,2,47044393
Almaty,Aksay-4,8,16,50,2,23123432
Almaty,Aksay-4,8,12,60,2,29033815
Almaty,Esentai,4,9,83,3,59280358
Almaty,Koktem-1,9,9,75,3,41807054
Almaty,Koktem-1,5,9,82,3,38623527
Almaty,Koktem-1,6,21,70,3,37488021
Almaty,Samal-2,11,21,79,3,51059830
Almaty,Samal-1,3,16,139,4,106764238
Almaty,Orbita-1,1,16,53,2,25333865
Almaty,Esentai,9,9,200,6,140006828
Almaty,Orbita-1,2,16,71,3,46239073
Almaty,Medeu,4,9,116,4,69023764
Almaty,Samal-1,9,21,112,4,63536690
Almaty,Samal-1,3,9,115,4,82172752
Almaty,Orbita-1,7,9,75,3,38177469
Almaty,Orbita-1,17,21,54,2,30928164
Almaty,Aksay-4,3,5,77,3,37324559
Almaty,Esentai,3,12,71,3,44718387
Almaty,Aksay-1,7,16,119,4,61510835
Almaty,Orbita-1,1,9,77,3,35373841
Almaty,Aksay-1,3,9,41,1,23713982
Almaty,Orbita-1,1,5,58,2,29482564
Almaty,Orbita-1,9,16,87,3,55341259
Almaty,Aksay-4,9,12,47,2,22172781
Almaty,Orbita-1,2,5,52,2,25653105
Almaty,Medeu,5,5,169,5,80300090
Almaty,Orbita-1,2,9,76,3,37048450
Almaty,Esentai,2,21,149,5,113090354
Almaty,Esentai,10,12,174,6,132326077
Almaty,Aksay-1,5,16,48,2,22905881
Almaty,Samal-2,2,5,102,4,69969406
Almaty,Aksay-4,6,12,92,3,48971095
Almaty,Medeu,7,9,103,4,50639341
Almaty,Medeu,5,9,101,4,48868467
Almaty,Aksay-4,14,21,81,3,38557187
Almaty,Esentai,9,21,98,3,74890224
Almaty,Koktem-1,9,9,73,3,38764605
Almaty,Medeu,8,9,75,3,37232475
Almaty,Koktem-1,2,5,152,5,73957492
Almaty,Samal-2,4,21,41,1,28371049
Almaty,Esentai,3,12,105,4,93726840
Almaty,Medeu,2,9,56,2,31607614
Almaty,Medeu,3,16,49,2,23737197
Almaty,Medeu,6,12,90,3,36784731
Almaty,Samal-1,2,9,167,5,107377277
Almaty,Samal-2,12,12,116,4,82193936
Almaty,Aksay-4,9,12,86,3,44894126
Almaty,Esentai,8,16,188,5,114648817
Almaty,Aksay-1,9,12,66,2,30189663
Almaty,Esentai,7,12,145,6,110821637
Almaty,Medeu,10,12,130,4,62247662
Almaty,Samal-1,1,16,148,6,10060646
Almaty,Aksay-4,2,16,35,1,16452205
Almaty,Esentai,14,21,130,4,87372506
Almaty,Orbita-1,11,16,54,2,33245284
Almaty,Aksay-1,14,21,112,4,56956846
Almaty,Aksay-1,5,5,62,2,32516422
Almaty,Samal-1,20,21,138,4,86073236
Almaty,Samal-1,7,9,140,5,102670716
Almaty,Aksay-1,5,21,118,4,58870022
Almaty,Koktem-1,4,5,47,2,25883680
Almaty,Esentai,7,9,62,2,46426029
Almaty,Esentai,9,12,82,3,55628620
Almaty,Orbita-1,8,16,94,3,47836242
Almaty,Samal-2,9,16,51,2,37215746
Almaty,Aksay-1,15,16,58,2,28103284
Almaty,Esentai,6,9,63,2,45543918
Almaty,Medeu,6,16,114,4,56335543
Almaty,Medeu,1,5,77,3,37497384
Almaty,Samal-2,5,16,175,6,126866998
Almaty,Samal-1,8,12,85,3,62409810
Almaty,Aksay-1,15,21,54,2,23721690
Almaty,Aksay-4,5,5,42,1,19076102
Almaty,Aksay-4,4,9,113,4,60650702
Almaty,Medeu,1,12,52,2,24150623
Almaty,Esentai,7,16,144,5,103706856
Almaty,Koktem-1,13,21,93,3,47781709
Almaty,Aksay-1,15,16,83,3,35581628
Almaty,Samal-1,3,5,142,5,106907314
Almaty,Aksay-4,6,16,46,2,27692797
Almaty,Medeu,4,5,44,1,19296760
Almaty,Orbita-1,3,5,69,2,38401054
Almaty,Orbita-1,7,21,96,3,55973293
Almaty,Medeu,3,9,68,2,33904903
Almaty,Samal-2,9,16,60,2,39118659
Almaty,Aksay-1,16,21,98,3,53670563
Almaty,Orbita-1,12,21,57,2,29717835
Almaty,Samal-2,5,12,90,3,61835560
Almaty,Esentai,4,5,72,3,47790833
Almaty,Esentai,3,21,111,4,82347887
Almaty,Aksay-1,5,12,80,3,36110197
Almaty,Koktem-1,2,12,109,4,59745675
Almaty,Koktem-1,4,5,54,2,32009742
Almaty,Samal-1,20,21,65,2,46569597
Almaty,Aksay-4,4,12,194,5,112686961
Almaty,Medeu,10,12,166,6,69965556
Almaty,Samal-1,6,16,51,2,32620450
Almaty,Samal-1,12,12,107,4,70192993
Almaty,Koktem-1,10,16,38,1,21430058
Almaty,Esentai,2,5,88,3,57414788
Almaty,Koktem-1,6,9,116,4,62733782
Almaty,Medeu,8,12,94,3,41100993
Almaty,Medeu,3,9,136,4,64434877
Almaty,Aksay-1,5,5,186,5,98313531
Almaty,Koktem-1,5,16,129,4,70740495
Almaty,Esentai,1,5,64,2,38954817
Almaty,Aksay-1,3,9,54,2,24800348
Almaty,Esentai,3,5,65,2,42320499
Almaty,Aksay-1,2,5,57,2,25944500
Almaty,Samal-1,8,9,79,3,60060127
Almaty,Koktem-1,10,16,89,3,40498065
Almaty,Orbita-1,4,5,113,4,60628160
Almaty,Esentai,4,16,84,3,60935639
Almaty,Orbita-1,3,9,77,3,36072678
Almaty,Aksay-1,4,12,135,4,71828009
Almaty,Medeu,7,9,47,2,27495317
Almaty,Esentai,13,16,95,3,69517452
Almaty,Aksay-4,1,9,178,5,78073648
Almaty,Samal-2,12,12,78,3,55702061
Almaty,Samal-1,14,16,95,3,66756012
Almaty,Samal-1,5,5,84,3,59611878
Almaty,Aksay-1,5,5,74,3,28855399
Almaty,Orbita-1,2,5,107,4,44821127
Almaty,Aksay-1,1,9,44,1,22023933
Almaty,Samal-2,4,16,83,3,62990827
Almaty,Medeu,1,21,131,4,75576064
Almaty,Aksay-4,1,9,63,2,32037026
Almaty,Medeu,6,9,86,3,41553571
Almaty,Koktem-1,9,16,39,1,20904405
Almaty,Samal-1,3,12,149,6,114141909
Almaty,Samal-2,9,16,115,4,82124086
Almaty,Samal-1,7,9,99,3,71076642
Almaty,Samal-1,5,5,109,4,91374588
Almaty,Samal-2,5,5,122,4,84329015
Almaty,Medeu,2,5,69,2,36502788
Almaty,Medeu,4,16,82,3,42633636
Almaty,Esentai,9,12,123,4,92657121
Almaty,Aksay-4,11,12,164,6,69450216
Almaty,Koktem-1,3,5,153,6,82997864
Almaty,Aksay-4,5,9,55,2,26750183
Almaty,Aksay-1,8,12,130,4,65152003
Almaty,Samal-1,1,5,49,2,37414023
Almaty,Samal-2,14,21,100,4,72138086
Almaty,Medeu,11,16,156,6,70622266
Almaty,Samal-2,19,21,41,1,31553795
Almaty,Samal-1,15,21,140,5,90130838
Almaty,Orbita-1,1,16,58,2,32871607
Almaty,Koktem-1,2,21,63,2,38793851
Almaty,Samal-1,4,9,86,3,59553955
Almaty,Samal-1,11,12,48,2,32907521
Almaty,Esentai,13,16,147,5,95141049
Almaty,Samal-1,2,5,131,4,82456279
Almaty,Aksay-1,9,9,95,3,43555066
Almaty,Aksay-4,7,16,82,3,38226791
Almaty,Esentai,1,5,138,4,96086409
Almaty,Koktem-1,4,5,76,3,42148611
Almaty,Samal-1,6,16,39,1,25405151
Almaty,Samal-1,14,16,66,2,47173405
Almaty,Medeu,7,16,53,2,30190033
Almaty,Medeu,16,21,66,2,35812555
Almaty,Esentai,5,16,140,5,103032673
Almaty,Aksay-4,4,5,54,2,29609669
Almaty,Aksay-4,17,21,37,1,19076001
Almaty,Samal-1,6,9,140,5,96511949
Almaty,Orbita-1,18,21,118,4,63056154
Almaty,Aksay-1,8,12,103,4,52303867
Almaty,Aksay-4,4,16,62,2,28596488
Almaty,Orbita-1,2,5,104,4,56874068
Almaty,Aksay-1,8,21,88,3,41990523
Almaty,Samal-1,9,9,91,3,75953303
Almaty,Esentai,2,9,90,3,66449103
Almaty,Aksay-4,5,9,61,2,27212951
Almaty,Medeu,5,16,107,4,46953915
Almaty,Koktem-1,11,12,96,3,51900302
Almaty,Samal-1,10,12,45,2,35430162
Almaty,Aksay-4,8,12,115,4,54306192
Almaty,Esentai,4,9,54,2,35523094
Almaty,Koktem-1,7,21,108,4,58705238
Almaty,Aksay-1,10,12,43,1,23031201
Almaty,Aksay-1,5,9,84,3,41635625
Almaty,Koktem-1,8,9,59,2,29512344
Almaty,Orbita-1,8,16,185,5,98516087
Almaty,Aksay-1,4,5,75,3,40702405
Almaty,Esentai,8,21,81,3,57631909
Almaty,Aksay-1,1,5,51,2,26539608
Almaty,Aksay-4,5,9,85,3,41469022
Almaty,Esentai,6,21,75,3,50725847
Almaty,Orbita-1,20,21,42,1,22050336
Almaty,Samal-1,10,16,101,4,71935737
Almaty,Aksay-1,3,21,81,3,44126878
Almaty,Aksay-4,3,9,137,4,60485379
Almaty,Aksay-4,4,21,55,2,32421672
Almaty,Koktem-1,12,12,49,2,30814558
Almaty,Aksay-4,4,12,66,2,31106779
Almaty,Aksay-4,7,16,66,2,26832949
Almaty,Samal-2,7,16,161,5,102339806
Almaty,Aksay-1,1,9,205,6,113005085
Almaty,Esentai,16,21,73,3,55482770
Almaty,Koktem-1,15,21,96,3,56436532
Almaty,Aksay-4,2,5,93,3,41267830
Almaty,Esentai,4,5,36,1,25975817
Almaty,Koktem-1,1,16,127,4,70178047
Almaty,Medeu,11,12,102,4,60598324
Almaty,Aksay-1,2,16,115,4,60894926
Almaty,Orbita-1,9,12,84,3,46333344
Almaty,Medeu,2,12,127,4,51411127
Almaty,Esentai,5,9,125,4,98824875
Almaty,Aksay-4,13,21,86,3,37720337
Almaty,Medeu,3,21,47,2,23447275
Almaty,Esentai,7,16,60,2,40663344
Almaty,Koktem-1,5,9,132,4,66358237
Almaty,Orbita-1,4,5,43,1,26281489
Almaty,Samal-2,8,12,59,2,44330893
Almaty,Aksay-4,4,9,102,4,37949731
Almaty,Samal-1,2,5,58,2,39370882
Almaty,Medeu,1,5,75,3,38803192
Almaty,Aksay-1,21,21,77,3,34497409
Almaty,Koktem-1,2,16,122,4,73923657
Almaty,Esentai,8,12,80,3,55207760
Almaty,Samal-2,3,12,91,3,57836907
Almaty,Samal-2,5,5,76,3,57523859
Almaty,Aksay-4,1,12,103,4,48664657
Almaty,Medeu,6,21,74,3,39197528
Almaty,Samal-1,1,9,96,3,75370631
Almaty,Esentai,2,5,104,4,72643249
Almaty,Medeu,3,16,64,2,27361524
Almaty,Samal-1,9,9,66,2,47893782
Almaty,Aksay-4,19,21,71,3,36992606
Almaty,Koktem-1,9,16,115,4,63607994
Almaty,Samal-1,1,5,213,6,147237723
Almaty,Samal-2,16,16,141,6,93484613
Almaty,Aksay-4,9,16,119,4,67527353
Almaty,Aksay-4,7,12,61,2,31160198
Almaty,Koktem-1,2,5,61,2,31797464
Almaty,Samal-2,4,9,100,4,71215673
Almaty,Samal-2,9,12,70,3,47227832
Almaty,Medeu,3,5,82,3,44790412
Almaty,Aksay-1,6,12,46,2,21709583
Almaty,Aksay-4,9,16,57,2,29755008
Almaty,Esentai,4,9,84,3,63419509
Almaty,Samal-1,3,9,98,3,66731937
Almaty,Esentai,4,12,92,3,65604559
Almaty,Orbita-1,1,5,52,2,31021844
Almaty,Koktem-1,4,9,139,4,78865336
Almaty,Orbita-1,10,12,57,2,35609983
Almaty,Koktem-1,5,5,46,2,27697730
Almaty,Orbita-1,1,12,83,3,46883492
Almaty,Orbita-1,12,12,114,4,54253923
Almaty,Koktem-1,9,21,123,4,69169525
Almaty,Samal-2,4,5,52,2,39046688
Almaty,Aksay-4,16,21,65,2,30512997
Almaty,Samal-1,3,5,59,2,39123622
Almaty,Aksay-1,1,21,54,2,25507105
Almaty,Orbita-1,4,12,154,5,79896155
Almaty,Koktem-1,6,16,95,3,51766829
Almaty,Esentai,3,9,66,2,44666533
Almaty,Orbita-1,10,21,94,3,50968917
Almaty,Medeu,1,5,95,3,41721241
Almaty,Aksay-1,19,21,65,2,30409228
Almaty,Medeu,3,5,136,4,66864679
Almaty,Orbita-1,3,5,50,2,23775906
Almaty,Orbita-1,16,16,80,3,45667718
Almaty,Orbita-1,18,21,67,2,36191836
Almaty,Aksay-4,1,12,64,2,24942188
Almaty,Aksay-1,11,21,72,3,34570384
Almaty,Koktem-1,5,5,60,2,33517650
Almaty,Orbita-1,1,5,109,4,65170729
Almaty,Orbita-1,1,5,141,6,66811532
Almaty,Samal-2,4,9,149,5,107290907
Almaty,Samal-2,12,21,61,2,47784388
Almaty,Koktem-1,11,12,130,4,73264719
Almaty,Samal-2,9,16,128,4,84225780
Almaty,Aksay-1,6,9,81,3,47844301
Almaty,Orbita-1,1,9,82,3,45185634
Almaty,Orbita-1,21,21,40,1,19138337
Almaty,Esentai,2,5,52,2,38707194
Almaty,Samal-1,5,5,121,4,82630013
Almaty,Esentai,8,21,127,4,78009157
Almaty,Samal-2,3,16,84,3,57877490
Almaty,Aksay-1,8,16,43,1,17486939
Almaty,Koktem-1,8,9,53,2,24688108
Almaty,Samal-2,11,12,63,2,44186037
Almaty,Aksay-4,4,21,131,4,66883421
Almaty,Esentai,2,5,64,2,38121378
Almaty,Samal-1,10,12,56,2,43059714
Almaty,Esentai,5,16,103,4,72116210
Almaty,Samal-1,7,12,98,3,62610422
Almaty,Samal-1,2,9,91,3,61080847
Almaty,Aksay-1,11,12,83,3,47543763
Almaty,Koktem-1,4,5,57,2,29977106
Almaty,Aksay-1,6,16,72,3,35525862
Almaty,Aksay-1,2,9,62,2,34343121
Almaty,Aksay-4,2,5,82,3,44713442
Almaty,Aksay-1,10,12,106,4,57643048
Almaty,Samal-2,8,9,39,1,27829782
Almaty,Koktem-1,12,21,87,3,50076869
Almaty,Aksay-1,4,21,129,4,60714071
Almaty,Esentai,12,16,87,3,62622320
Almaty,Medeu,8,21,82,3,44086678
Almaty,Koktem-1,4,12,102,4,50225471
Almaty,Aksay-1,1,9,57,2,25744899
Almaty,Aksay-4,4,5,46,2,24379676
Almaty,Orbita-1,2,12,134,4,73531235
Almaty,Koktem-1,8,12,133,4,71928173
Almaty,Orbita-1,1,12,115,4,61800563
Almaty,Orbita-1,5,5,185,5,103824171
Almaty,Samal-2,1,5,70,3,43706957
Almaty,Medeu,3,5,105,4,56257205
Almaty,Esentai,9,12,110,4,75874246
Almaty,Aksay-4,8,9,81,3,33770596
Almaty,Orbita-1,12,12,95,3,53267027
Almaty,Koktem-1,13,16,81,3,36183906
Almaty,Koktem-1,6,16,96,3,52010107
Almaty,Samal-2,5,12,114,4,77310697
Almaty,Aksay-1,8,12,102,4,54687284
Almaty,Medeu,6,12,94,3,43941646
Almaty,Samal-2,20,21,68,2,48262760
Almaty,Koktem-1,8,12,89,3,44011611
Almaty,Samal-1,5,21,61,2,45572804
Almaty,Samal-1,8,16,60,2,39061752
Almaty,Samal-2,6,9,53,2,34942493
Almaty,Medeu,21,21,57,2,25968778
Almaty,Samal-1,7,9,92,3,56324985
Almaty,Esentai,3,12,65,2,47408602
Almaty,Aksay-4,15,21,108,4,47421849
Almaty,Samal-2,11,16,96,3,74939095
Almaty,Aksay-4,5,9,59,2,25269437
Almaty,Samal-1,11,16,166,6,122857666
Almaty,Samal-1,1,5,109,4,78197672
Almaty,Medeu,4,9,46,2,24797133
Almaty,Orbita-1,3,16,79,3,43189522
Almaty,Esentai,10,12,134,4,96980478
Almaty,Orbita-1,9,12,59,2,30651774
Almaty,Orbita-1,9,9,45,2,2312646
Almaty,Samal-2,8,12,75,3,55832485
Almaty,Samal-1,17,21,41,1,24127540
Almaty,Koktem-1,1,21,59,2,32924637
Almaty,Medeu,3,5,94,3,45296966
Almaty,Orbita-1,3,9,62,2,37537838
Almaty,Samal-2,13,16,63,2,44932402
Almaty,Esentai,2,5,104,4,75519806
Almaty,Aksay-4,3,5,65,2,38228037
Almaty,Esentai,19,21,172,6,11873164
Almaty,Medeu,6,9,57,2,28275500
Almaty,Samal-2,2,9,78,3,58863922
Almaty,Koktem-1,10,12,147,5,81282211
Almaty,Esentai,5,12,72,3,51732220
Almaty,Medeu,11,12,58,2,23972646
Almaty,Medeu,7,16,169,5,90858484
Almaty,Samal-1,16,21,253,6,182524528
Almaty,Medeu,12,12,118,4,63593580
Almaty,Medeu,15,21,77,3,42288105
Almaty,Aksay-4,1,9,71,3,31525171
Almaty,Orbita-1,5,21,100,4,51743215
Almaty,Samal-1,4,5,45,2,31486390
Almaty,Medeu,2,5,94,3,52609649
Almaty,Aksay-1,10,16,88,3,45958157
Almaty,Aksay-4,5,16,91,3,43831350
Almaty,Orbita-1,3,5,63,2,30575961
Almaty,Orbita-1,2,9,174,5,100215904
Almaty,Esentai,5,16,60,2,48827283
Almaty,Esentai,7,16,44,1,26664166
Almaty,Orbita-1,5,5,134,4,73441993
Almaty,Aksay-4,3,16,93,3,46129667
Almaty,Medeu,3,9,92,3,29988279
Almaty,Samal-1,2,9,131,4,80069346
Almaty,Esentai,2,5,61,2,45130745
Almaty,Koktem-1,9,12,121,4,73946130
Almaty,Samal-2,8,9,48,2,35263004
Almaty,Koktem-1,8,12,141,5,85271382
Almaty,Koktem-1,7,12,70,3,46177073
Almaty,Orbita-1,18,21,95,3,52640848
Almaty,Esentai,1,9,83,3,55479679
Almaty,Esentai,18,21,79,3,52120410
Almaty,Esentai,2,5,72,3,43098217
Almaty,Samal-2,2,5,51,2,37374211
Almaty,Orbita-1,4,5,158,6,97802721
Almaty,Samal-1,5,5,94,3,59217612
Almaty,Aksay-1,12,12,93,3,48322247
Almaty,Medeu,13,21,41,1,20174765
Almaty,Aksay-4,1,12,92,3,43795050
Almaty,Aksay-4,2,12,50,2,23585157
Almaty,Koktem-1,7,9,115,4,57432258
Almaty,Koktem-1,20,21,80,3,36524103
Almaty,Koktem-1,1,5,126,4,57246006
Almaty,Esentai,19,21,93,3,72435157
Almaty,Aksay-1,16,16,122,4,55948002
Almaty,Aksay-1,11,12,86,3,42258029
Almaty,Medeu,9,12,91,3,41770296
Almaty,Aksay-4,9,9,115,4,54257872
Almaty,Samal-2,5,5,101,4,66946477
Almaty,Esentai,16,21,44,1,29216023
Almaty,Medeu,13,16,115,4,65424320
Almaty,Aksay-4,5,12,54,2,27557176
Almaty,Medeu,10,16,92,3,45140236
Almaty,Aksay-1,5,5,65,2,25178421
Almaty,Aksay-4,5,5,65,2,24079112
Almaty,Aksay-4,8,9,72,3,37228443
Almaty,Koktem-1,3,5,62,2,35122936
Almaty,Esentai,18,21,103,4,73724943
Almaty,Aksay-4,5,21,114,4,43985539
Almaty,Aksay-4,4,9,68,2,38079932
Almaty,Orbita-1,3,16,62,2,35557042
Almaty,Samal-2,2,5,119,4,77686403
Almaty,Samal-2,5,9,60,2,41073018
Almaty,Esentai,4,21,73,3,50818348
Almaty,Samal-1,10,21,71,3,50878831
Almaty,Medeu,14,16,60,2,25816932
Almaty,Medeu,2,5,80,3,45520493
Almaty,Orbita-1,5,16,84,3,43725059
Almaty,Aksay-4,3,5,74,3,38079888
Almaty,Samal-2,3,12,69,2,47082723
Almaty,Koktem-1,8,9,45,2,19733227
Almaty,Samal-1,10,12,121,4,83284179
Almaty,Orbita-1,4,21,45,2,22859752
Almaty,Samal-2,5,16,67,2,51680953
Almaty,Aksay-1,3,5,66,2,32593649
Almaty,Esentai,5,9,55,2,37713036
Almaty,Aksay-4,3,9,84,3,41118387
Almaty,Medeu,2,21,86,3,45700842
Almaty,Esentai,11,12,51,2,36428798
Almaty,Samal-1,6,9,91,3,68908656
Almaty,Orbita-1,5,5,113,4,68801095
Almaty,Aksay-4,11,12,34,1,18739986
Almaty,Samal-1,11,21,118,4,81552183
Almaty,Aksay-4,7,16,113,4,65801760
Almaty,Esentai,4,5,90,3,56394368
Almaty,Orbita-1,6,16,36,1,21545186
Almaty,Samal-1,7,12,51,2,38600152
Almaty,Medeu,10,12,40,1,21771606
Almaty,Samal-2,19,21,109,4,67953132
Almaty,Orbita-1,8,9,82,3,49664416
Almaty,Orbita-1,3,5,121,4,58337018
Almaty,Aksay-4,5,9,58,2,28348237
Almaty,Samal-1,2,5,85,3,62086581
Almaty,Koktem-1,20,21,67,2,41823712
Almaty,Samal-1,3,5,95,3,65575722
Almaty,Medeu,19,21,137,4,61254730
Almaty,Samal-1,13,16,102,4,77016747
Almaty,Samal-1,8,16,92,3,62934983
Almaty,Orbita-1,1,5,72,3,40096499
Almaty,Aksay-1,5,21,36,1,16192656
Almaty,Aksay-4,13,16,118,4,56171930
Almaty,Samal-2,4,12,88,3,57882446
Almaty,Esentai,1,16,78,3,52162981
Almaty,Aksay-1,3,12,68,2,30492640
Almaty,Esentai,1,16,93,3,56460758
Almaty,Aksay-1,1,5,98,3,45838913
Almaty,Samal-1,6,16,167,5,118872467
Almaty,Aksay-1,8,9,54,2,29208550
Almaty,Aksay-4,4,5,58,2,31174854
Almaty,Koktem-1,6,16,64,2,30772919
Almaty,Samal-1,14,16,79,3,50296803
Almaty,Aksay-4,7,16,38,1,21690233
Almaty,Samal-1,6,16,74,3,55695245
Almaty,Aksay-4,10,21,91,3,46453950
Almaty,Samal-2,4,12,87,3,56595219
Almaty,Medeu,10,21,70,3,43333470
Almaty,Samal-2,5,5,69,2,40985699
Almaty,Koktem-1,3,5,51,2,27405453
Almaty,Samal-2,8,9,120,4,82707907
Almaty,Orbita-1,21,21,61,2,40102872
Almaty,Orbita-1,16,21,111,4,62772323
Almaty,Orbita-1,2,12,158,5,81373987
Almaty,Aksay-1,6,9,71,3,38029390
Almaty,Samal-2,17,21,86,3,59287501
Almaty,Samal-2,19,21,55,2,37275740
Almaty,Koktem-1,2,5,146,5,79057740
Almaty,Medeu,12,21,60,2,33617455
Almaty,Aksay-1,8,12,155,6,76049631
Almaty,Medeu,11,12,47,2,24568555
Almaty,Aksay-4,2,12,74,3,36796892
Almaty,Aksay-1,8,9,123,4,66179206
Almaty,Esentai,5,5,88,3,70589313
Almaty,Samal-1,7,16,71,3,49147741
Almaty,Esentai,3,21,95,3,72928894
Almaty,Koktem-1,5,16,97,3,46845852
Almaty,Medeu,8,16,87,3,36511958
Almaty,Aksay-4,16,16,79,3,34495757
Almaty,Medeu,4,21,38,1,19451746
Almaty,Medeu,5,9,56,2,31931084
Almaty,Aksay-4,5,12,177,5,95355057
Almaty,Koktem-1,16,21,102,4,51090300
Almaty,Samal-1,12,12,100,4,62401160
Almaty,Samal-1,1,5,105,4,73539690
Almaty,Orbita-1,7,9,81,3,48350049
Almaty,Medeu,5,9,70,3,44530912
Almaty,Aksay-1,17,21,76,3,34764655
Almaty,Samal-2,7,9,87,3,57522066
Almaty,Esentai,8,12,47,2,35653406
Almaty,Aksay-4,7,12,74,3,34172508
Almaty,Samal-1,16,16,66,2,45229909
Almaty,Koktem-1,15,16,117,4,68252278
Almaty,Aksay-1,4,5,83,3,43618992
Almaty,Samal-1,2,9,182,5,131654931
Almaty,Orbita-1,20,21,53,2,26962662
Almaty,Samal-2,3,21,82,3,53720284
Almaty,Esentai,3,5,134,4,88550886
Almaty,Esentai,15,16,77,3,54571945
Almaty,Medeu,4,12,83,3,37374977
Almaty,Aksay-1,1,9,76,3,41290315
Almaty,Aksay-4,4,5,129,4,63974608
Almaty,Esentai,9,21,112,4,68518262
Almaty,Koktem-1,5,5,58,2,34584449
Almaty,Samal-1,6,21,57,2,44218656
Almaty,Esentai,11,21,97,3,64825261
Almaty,Medeu,5,16,48,2,24416019
Almaty,Medeu,3,5,84,3,39170641
Almaty,Koktem-1,9,12,234,5,125188358
Almaty,Koktem-1,16,21,68,2,38578113
Almaty,Koktem-1,8,9,105,4,62882306
Almaty,Samal-2,4,12,69,2,50033882
Almaty,Esentai,5,21,73,3,52247336
Almaty,Samal-2,18,21,75,3,51308286
Almaty,Samal-1,7,9,42,1,28221190
Almaty,Medeu,1,5,148,6,71840096
Almaty,Koktem-1,1,5,91,3,46254065
Almaty,Medeu,14,21,58,2,27272582
Almaty,Orbita-1,1,5,166,6,96064791
Almaty,Medeu,12,16,56,2,30115864
Almaty,Aksay-1,18,21,65,2,31961697
Almaty,Koktem-1,10,16,93,3,47844445
Almaty,Koktem-1,2,9,149,6,74706104
Almaty,Samal-1,11,16,85,3,63834696
Almaty,Samal-2,4,5,72,3,52402038
Almaty,Orbita-1,6,12,90,3,48151455
Almaty,Koktem-1,4,9,75,3,37013747
Almaty,Orbita-1,2,16,81,3,40077348
Almaty,Esentai,5,9,70,3,47885325
